# category	id	name	rarity	icon	desc	acquire	track	tags
runes	ComboStep	Combo Step	3	1150	Marche de l'ombre generates 2 ComboPoint.	Upgrades: Marche de l'ombre (Rogue) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Rogue,skill:Marche de l'ombre
runes	Warrior_SurgingForce_M3	Concentrated Impact	3	1151	Force implacable deals 40% increased damage if only one enemy is hit.	Upgrades: Force implacable (Warrior) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Warrior,skill:Force implacable
runes	Mage_Overload_M1	Conductivity	3	1152	Participating in killing an enemy extends the duration of Surcharge by 1.	Upgrades: Surcharge (Mage) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Mage,skill:Surcharge
runes	Priest_RadiantVerdict_M1	Consecration	3	1153	Verdict radieux drops a consecrated floor that deals ? over 6.	Upgrades: Verdict radieux (Priest) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Priest,skill:Verdict radieux
runes	Mage_MysticEmpowerment_M2	Cosmic Singularity	3	1154	Renforcement mystique grants a ? increase to a random Attribute between MagicMastery or PhysicalMastery.	Upgrades: Renforcement mystique (Mage) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Mage,skill:Renforcement mystique
runes	Warrior_BurstOfAnger_M3	Cycle of Hatred	3	1155	The cooldown of Accès de colère is reduced to 120.	Upgrades: Accès de colère (Warrior) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Warrior,skill:Accès de colère
runes	Rogue_Darkness_M2	Deepening Shadow	3	1156	Ombres de l'obscurité extends the duration of your Ombres de l'obscurité by 0.5 per ComboPoint consumed.	Upgrades: Ombres de l'obscurité (Rogue) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Rogue,skill:Ombres de l'obscurité
runes	Warrior_Charge_M2	Destabilisation	3	1157	Charge reduces all damage dealt by foes by ? for ?.	Upgrades: Charge (Warrior) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Warrior,skill:Charge
runes	Rogue_DeathMark_M3	Domination	3	1158	Reduces the damage the marked enemy deals to you by 20%.	Upgrades: Marque de mort (Rogue) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Rogue,skill:Marque de mort
runes	Warrior_Charge_M1	Double Up	3	1159	Charge has 2 charges.	Upgrades: Charge (Warrior) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Warrior,skill:Charge
runes	Mage_Blink_M1	Echo Step	3	1160	Transfert has 2 charges.	Upgrades: Transfert (Mage) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Mage,skill:Transfert
runes	Warrior_IgnorePain_M3	Enduring Defenses	3	1161	Blocking reduces the cooldown of Ignorer la douleur by 1.	Upgrades: Ignorer la douleur (Warrior) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Warrior,skill:Ignorer la douleur
runes	Warrior_RageStrike_M3	Execution	3	1162	Rage fracassante deals 25% increased damage to enemies under 35% Health.	Upgrades: Rage fracassante (Warrior) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Warrior,skill:Rage fracassante
runes	Priest_FaithfulWinds_M3	Faithful Hurricane	3	1163	Vents fidèles deals ? and knock enemies back.	Upgrades: Vents fidèles (Priest) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Priest,skill:Vents fidèles
runes	Momentum	Featherfoot	3	1164	Marche de l'ombre increases your MoveSpeedFactor by ? for ?.	Upgrades: Marche de l'ombre (Rogue) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Rogue,skill:Marche de l'ombre
runes	Rogue_Finisher_M1	Finality	3	1165	Generates an additionnal ComboPoint when you critically strike while generating a ComboPoint.	Upgrades: Coup de grâce (Rogue) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Rogue,skill:Coup de grâce
runes	Warrior_Berserk_M3	Flood of Anger	3	1166	Berserk extends the duration of Berserk by 0.5.	Upgrades: Berserk (Warrior) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Warrior,skill:Berserk
runes	Mage_MysticEmpowerment_M3	Foresight	3	1167	The cooldown of Renforcement mystique is reduced to 90.	Upgrades: Renforcement mystique (Mage) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Mage,skill:Renforcement mystique
runes	Rogue_SmokeBomb_M3	Fortifying Particles	3	1168	Bombe fumigène increases MoveSpeedFactor by ?.	Upgrades: Bombe fumigène (Rogue) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Rogue,skill:Bombe fumigène
runes	Warrior_Berserk_M2	Fortitude	3	1169	While Berserk is active, taking any damage heals you for 2% of your MaxHealth.	Upgrades: Berserk (Warrior) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Warrior,skill:Berserk
runes	Mage_RayOfSpark_M1	Frost Infusion	3	1170	Rayonnement d'Étincelle slows the enemy by ? for all the duration.	Upgrades: Rayonnement d'Étincelle (Mage) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Mage,skill:Rayonnement d'Étincelle
runes	Warrior_SurgingForce_M2	Fury Pulse	3	1171	Force implacable generates 1 Rage for each enemy hit.	Upgrades: Force implacable (Warrior) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Warrior,skill:Force implacable
runes	Priest_RadiantVerdict_M2	Galvanization	3	1172	Hitting at least 3 enemies with Verdict radieux reduces its cooldown by 15.	Upgrades: Verdict radieux (Priest) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Priest,skill:Verdict radieux
runes	Priest_FaithfulWinds_M1	Gustflow	3	1173	The cooldown of Vents fidèles is reduced to 15.	Upgrades: Vents fidèles (Priest) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Priest,skill:Vents fidèles
runes	Warrior_IgnorePain_M1	Hold On!	3	1174	Ignorer la douleur affects allies within 40 for half of the effect.	Upgrades: Ignorer la douleur (Warrior) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Warrior,skill:Ignorer la douleur
runes	Rogue_SmokeBomb_M2	Infused Smoke	3	1175	Bombe fumigène reduces all Magic damage suffered by 50%.	Upgrades: Bombe fumigène (Rogue) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Rogue,skill:Bombe fumigène
